CPU,Core1,Core2,Core3,Core4,Core5,Core6
0.666,0,0,1.98,0.99,0.99,2
0.334,0,0,1,0,0,2
0.499,0,0,0,0,0,1.98
0.167,0,0,0,0,0,0
0.666,0,0,1,0,1,2.97
0.333,0,0,0,0,0,1.98
0.334,0,0,1,0,0,2.02
0.666,0,0,0,0,0,2.97
0.333,0,0,0,0,0,2
0.5,0,0,1,0,0,1.01
0.5,0,0,1.961,0,0.99,2
0.499,0,0,0,0,0,2.941
0.5,0,0,0,0,0,0
0.499,0,0,0,0,0,2
0.499,0,0.99,0.99,0,0.99,1.98
0.5,0,0,0,0,0,2
0.333,0,0,0,0,0,2
0.333,0,0,0,0,0,1
0.5,0,0,0,0,0,2.97
0.666,0.99,0.99,1,1,0,2
0.835,0,4,0,0,0,2
0.501,0,1,0,0,0,1.01
0.664,0,1,0,0.99,0,2.941
0.5,0,0,0,0,0,1.01
0.667,0,2,0,1.98,0.99,2
0.5,0,0,0,0,0,1.98
0.997,0,2.02,0,1,0,1.01
0.167,0,0,0,0,0,2.941
1.165,0,4.95,0,0.99,0,2
0.333,0,0,0,0,0,1.01
0.832,0,1.01,0,0,0,1
0.334,0,0,0,0,0.99,2.97
0.333,0,0,0,0,0,1.01
0.666,0,0,0,0.99,0,2
0.833,0,3,0,0,0,3
0.334,0,0,0,1.98,0,2
0.666,0,0,0,1,0,2
0.334,0,0,0,0.99,0,2.97
0.5,0,0,0,0,0,2
0.334,0,0,0,0,0,2
0.333,0,0,0,0,0,2
0.334,0,0,0,0.99,0,1
0.5,0,0,0,1,0,1.01
0.167,0,0,0,0,0,1.98
0.664,0,0,0,0,0.99,2
0.1,0,0,0,0.99,0,0
0.5,0,0,0,1,0,2
0.833,0,0,0,2,0,1.01
0.667,0,1,0,0,1,2.941
0.334,0,0,0,0,1,1.01
0.333,0,0,0,0,0,2
0.666,0.99,0,0,0,1,2
0.666,0,0,0,0,0,2.97
0.501,0,0,0,0,1.01,2
0.5,0,0,0,0,0,2
0.334,0.99,0,0,0,1,2
0.498,0,0,0,0,1,1
0.499,0,0,0,0,0.99,2
0.167,0,0,0,0,0,2
0.5,0,0,0,0,1,1
0.334,0,0,0,0,0,2
0.666,0,0,0,0,1.98,2.97
0.333,0,0,0,0,0,2
0.666,0,0,0,0,0,2
0.5,0,0,0,0,0,2
0.167,0,0,0,1,0,2.97
0.5,0,0,0,0,0,2
0.333,0,0,0,1,0,1.01
0.499,0,0,0,0,0,1
0.333,0,0,0,1,0,2
0.333,0,0,0,0,0,2.941
0.334,0,0,0,0,0,1.01
0.333,0,0,0,0,0,2
0.5,0,0,0,0,0,1.01
0.167,0,0,0,1,0,1.98
0.5,0,0.99,0,0,0,2
0.333,0,0,0,1,0,1.01
0.5,0.99,0,0,0.99,0,2.941
0.5,0,0.99,0,0,0,0
0.5,0,0.99,0,0,0.99,2.97
0.499,0,0,0,0,0,2
0.334,0,0,0,1.98,0,2
0.664,0,0,0,0,0,2
0.5,0,0,0,0,0,2
0.333,0,0,0,0.99,0,1
0.5,0,0,0,1.01,0.99,2
0.334,0,0,0,0,0,1.98
0.499,0,0,0,0.99,0,2.02
0.167,0,0,0,0,0,2
0.667,0,0,0,0,0,2
0.5,0,0,0,1,0,2
0.499,0,0,0,1,0,2
0.499,0,0,0,0,0,2
0.334,0,0,0,1.98,0,1.98
0.5,0,0.99,0,0,0,2
0.832,0,0,0,1,0.99,2.02
0.666,0,0.99,0.99,0,0,2.97
0.334,0,0,0,1,0,1.01
0.1,0,0,0,0,0,0
0.499,0.99,0,0,0,0,1.98
0.333,0,0,0,0,0,1.98
0.167,0,0,0,0,0,2
0.5,0,0,0,0,0,0
0.666,1,0,0,1,0,2
0.334,0.99,0,0,0,0,3
0.5,0,0,0,1,0,1.01
0.499,0,0,0,0.99,0,2.941
0.998,0,0,0.99,2,0.99,2
0.5,0,0,0,0,0,1.98
0.334,0,0,0,0.99,0,2
0.666,0,0,0,1.98,0,2
0.333,0,0,0,0,0,1
0.499,0,0,0,0,0,2
0.666,0.99,0,0,1.98,0.99,2
0.5,0,0,0,0.99,0,1.98
0.5,0,0,0,0,0,3
0.333,0,0.99,0,0,0,1.01
0.334,0,0,0,0,0,1.98
0.664,0,0,0.99,1,0,2
0.5,0,0.99,0,1,0,2.97
0.667,0,0,0,0.99,0,2.02
0.666,0,0,0,0,0,2.97
0.499,0,0,0,0.99,0,2
0.5,0,0,0,1,0,2
0.5,0,0,0,1,0,1
0.5,0,0,0,0,0,3
0.333,0,0,0,1,0,1.98
0.499,0,0,0,0.99,0,2
0.667,0,0,0,1,0,2.97
0.167,0,0,0,0,0,0
0.664,0,0,0.99,1,0.99,1.98
0.333,0,0,0,0,0,2
0.5,1,0.99,0,0,0,2
0.333,0,0,0,0,0,2
0.501,1,0,0,0,0,2
0.666,0,0,0,0,0,1.01
0.334,1,0,0,0,0,2
0.666,1,0,0,0,0,2.97
0.5,0.99,0,0,0,0.99,2
0.5,1,1,0,0.99,0,1.01
0.499,0.99,0,0,0,0,1.98
0.167,0,0,0,0,0,2
0.664,1,0,0,0,0,2
0.5,0.99,0,0,0,0,1
0.333,0,0,0,0,0,2
0.334,0,1,0,0,0,2.97
0.333,1,0,0,0,0,1.01
0.499,0,0,0,0,0,1
0.5,0,0,0,0,0,2.97
0.333,1,0,0,0,0,2
0.501,1,0,0,0,0,2.97
0.333,0,0.99,0,0,0,1.01
0.333,1,0,0,0,0,1
0.499,0.99,0,0,0,0,2
0.167,0,0,0,0,0,1
0.5,0,0,0,0,0,2
0.5,0.99,0.99,0,0,0,2
0.333,0,0,0,0,0,2
0.5,0.99,0,0,0,0,2.97
0.334,0,0.99,0,0,0,2
0.5,1,0,0,0,0,1.01
0.5,1,0,0,0,0,1.98
0.5,0.99,0,0,0,0,2.97
0.499,1,0,0,0,0,1.01
0.499,0.99,0,0,0,0,2
0.334,0,0,0,0,0,1.98
0.664,0,0,0,0,0,2.97
0.668,1,1,0,0,0.99,1.01
0.333,0,0,0,0,0,2
0.333,0,0,0,0,0,1
0.499,0,0,0,0,1,2
0.333,0,0,0,0,0,1
0.666,0,0,0,0,0.99,2
0.167,0,0,0,0,1,2
0.333,0,0,0,0,0,1
0.499,0,0,0,0,0,2.97
0.501,0,0,0,0,1,2.02
0.5,0.99,0,0,0,0.99,1.98
0.333,0,0,0,0,0,1.01
0.5,0,0,0.99,0,0,2.97
0.832,0,0,0.99,0,1,2
0.498,0,0,0,0,0.99,2.941
0.334,0,0,1,0,1,0
0.167,0,0,0,0,0,2.941
0.499,0,0,0,0,1,2
0.831,0,0,0,0,0,2
0.334,0.99,0,0,0,1,2
0.498,0,0,0,0,0,1.01
0.333,0,0,0,0,0,1.98
0.5,0,0,0,0,1,2
0.5,0,0,0,0,1,2
0.333,0,0,0,0,0.99,1.01
0.5,0,0,0,0,0,1.98
0.5,0,0,0,0,0.99,1.01
0.334,0,0,0,0,1,2.97
0.499,0,0,0,0,0,2
0.499,0,0,0,0.99,1,1
0.5,0,0.99,0,0,0,2
0.499,0,0,0,0,1,1.98
0.334,0,0,0,0,0.99,1.01
0.666,0.99,0,0.99,0,0,2.97
0.333,0,0,0,0,0.99,1
0.334,0,0.99,0,0,0,1.01
0.5,0,0,0,0,1,1.98
0.333,0,0,0,0,0,2
0.667,0.99,0,0,0,1,2
0.333,0,0,0,0,0,2
0.333,0,0,0,0,1,0
0.664,0,0,0,0,1.98,2
0.668,0,0,0,0,1,2.97
0.499,0,0,0,0,0,2.97
0.5,0,0,0,0,1,0
0.1,0,0,0,0,0,1.98
0.664,0,0,0,0,1,2
0.167,0,0,0,0,1,1.01
0.666,0.99,0,0,0,0,2.941
0.333,0,0,0,0,0,1.01
0.5,0,0,0,0,1,2
0.333,0,0,0,0,0.99,2
0.501,0,0,0,0,1,1.01
0.333,0,0,0,0,0,2.97
0.667,0,0.99,0,0,1,2
0.499,0,0,0,0,0,1.01
0.501,0,0,0,0,1,3
0.498,0,0,0.99,0,0,2.941
0.499,0,0.99,0,0.99,0,1
0.334,0,0,0,1,0,2
0.832,1,0,0,1,0.99,1.01
0.333,0,0,0,0,0,2
0.666,0,0,0,1.98,0,1.98
0.334,0,0,0,0,0,2
0.5,0,0,0,0.99,0,2
0.666,0,0,0.99,0,0,2
0.5,0,0.99,0,1,0,2
0.167,0,0,0,0.99,0,1.98
0.667,0,0,0,0,0,2
0.333,0,0,0,0,0,2
0.5,0,0,0,1,0,1.01
0.499,0,0.99,0,1,0,1.98
0.334,0,0,0,0,0,2.97
0.333,0,0.99,0,0,0,2
0.5,0,0,0.99,1,0,1.01
0.499,0,0.99,0,0,0,1
0.5,0,0,0,0.99,0,2
0.501,0,0,0,1,0,2
0.5,0,0,0,1.01,0,2
0.499,0,0,0,0.99,0,1.01
0.334,0,0,0,0,0,1.98
0.333,0,0,0,1,0,1.01
0.333,0,0,0.99,0,0,2
0.832,0,0,0,1,0,2.97
0.334,0,0,0,0,0,2
0.499,0,0,0,0.99,0,1.98
0.334,0,0,0,1,0,1.01
0.499,0,0,0,0,0,1.98
0.333,0,0,0,1.961,0,2
0.666,0,1,0,0,0,1.01
0.333,0,0,0,1,0,2.97
0.666,0,0,0,1,0,1.01
0.668,0.99,1.98,0,0,0,2.97
0.333,0,0,0,0,0,1
0.334,0,0,0,1.98,0,1
0.667,0,0,0,2,0,2
0.333,0,0,0,0,0,1.98
0.333,0,0,0,0,0,2
0.667,0,0.99,0,0.99,0,2.02
0.334,0,0,0,0,0,2.97
0.499,0,0,0,1,0,1.01
0.333,0,0,0.99,0,0,1.98
0.333,0,0,0,0,0,1.01
0.333,0,0,0,0,0,1.98
0.5,0,0.99,0,0,0,1.01
0.167,0,0,0,0,0,2
0.5,0,0,0,1,0,1.98
0.5,0,1,0,1,0,2.02
0.667,0,0,0,0.99,0,2.97
0.666,0,0,0,1,0.99,2.02
0.499,0,0.99,0,1,0,1.98
0.5,0,0,0,0,0,3
0.334,0,0,0,1,0,1.01
0.666,0,0,0,0.99,0,1.98
0.333,0,0,0,0,0,1.01
0.333,0,0,0,0,0,2
0.666,0,0,0,1,0.99,1.98
0.5,0,0,0,0,0,2
0.5,0,0,0,1,0,2.97
0.501,0,0,0,0.99,0,2.02
1.002,0,1,0,2,0,2.02
0.499,0,0,0,1,0,2
0.833,0,0,0.99,1,0,2.97
0.334,0,0,0,0,0,2
0.5,0,0,0,0.99,0,2
0.667,0,0,0,1,0,3
0.5,0,0,0,0.99,0,2
0.333,0,0,0,1,0,2
0.5,0,0.99,0,0,0,1
0.333,0,0,0,0,0,2
0.333,0,0,0,1,0,1
0.5,0,0,0,0,0,2
0.334,0,0,0,1,0,2.97
0.5,0,0,0,0,0,2
0.5,0,0,0,0.99,0,2.02
0.666,0,0,0,1,0,2
0.333,0,0,0,0,0,2
0.334,0,0,0,1,0,2
0.5,0,0,0,0,0,1.01
0.5,0,0,0,1,0,2
0.167,0,0,0,0,0,1.98
0.499,0,0.99,0,1,0,2
0.334,0,0,0,0.99,0,2
0.333,0,0,0,0,0,1.01
0.166,0,0,0,0,0,0
0.832,0,0.99,0,1,0,2.97
0.333,0,0,0,0,0,2
0.501,0,0,0,1,1,2
0.334,0,1,0,0.99,0,2
0.666,0,0,0,1,0,1.01
0.664,0,0.99,0,0,0,2.97
0.334,0,0,0,0,0,1.98
0.5,0,0,1,0.99,0,1.01
0.5,0,0,0,0,0,2
0.499,0,0,0,0.99,0,2.97
0.666,0,0,0,1,0,1
0.333,0,0.99,0,0,0.99,2
0.333,0,0,0,1.98,0,1.98
0.499,0,0,0,0,0,1.01
0.334,0,0,0,0,0,1
0.333,0,0,0,1,0,2.97
0.5,0,0,0,0,0,2
0.499,0,0,0,0,0,2
0.334,0,0,0,0.99,0,2
0.333,0,0,0,0,0,1
0.667,0,0,0,1.98,0,2
0.333,0,0,0,0,0,2
0.667,0,0.99,0,0,0,3
0.167,0,0,0,0,0,1.01
0.167,0,0,0,0,0,1
0.499,0,0,0,0,0,2
0.5,0,0,0,1.98,0,2.97
0.666,0,0,0,0,0.99,2.02
0.334,0,0,0,0,0,2
0.333,0,0,0,0.99,0,1.98
0.5,0,0,0,0,0,1.01
0.334,0,0,0,0,0,3
0.5,0,0,0,0,0,2
0.501,0.99,0,0,1,0,2.97
0.666,0,0,0,1.961,0,1.01
0.832,1,2,0,0,0,2.97
0.666,0,0.99,1,0,0,2.02
0.5,0,0,0,0,0,1.98
0.334,0.99,1,0,0,0,2
0.5,0,0,0.99,0,0,1.01
0.499,0,0,0,0,0,2.97
0.333,0,0,0.99,0,0,1
0.666,0,0,0.99,0,0,2
0.167,0,0,0,0,0,2
0.831,0,0.99,0.99,0.99,0,2
0.5,0,0,1,0,0,2
0.334,0,0,0,0,0,3
0.499,0.99,0,0,0,0,1
0.5,0,0,1,0,0,2
0.499,0,0,0.99,0,0,2
0.334,0,0,1,0,0,2
0.332,0,0,0,0,0,0
0.334,2.941,0,0.99,0,0,0
0.333,1.01,0,0,0,0.99,0
0.666,1.98,1,1,0,0,0
0.333,2,0,0,0,0,0
0.334,2.02,0,1,0,0,0
0.5,1,0,1,0,0,0
0.333,2,0,1,0,0,0
0.334,1.01,0,0,0,0,0
0.333,2.97,0,0.99,0,0,0
0.501,2,0,0,0,0,0
0.499,1.01,0,0,0,0,0
0.5,2,0,1,0,0,0
0.5,2,0,1,0,0,0
0.334,1.01,0.99,0,0,0,0
0.333,1.98,0,1,0,0,0
0.667,2.02,0,0,1,0,0
0.333,2.97,0,0,0,0,0
0.499,1.01,0,0.99,0,0,0
0.334,1.98,0,0,0,0.99,0
0.666,2.02,0,1,0,0,0
0.5,2.97,0,0.99,0,0,0
0.334,1.01,0,0,0,0,0
0.5,2.97,0,1,0,0,0
0.5,1.01,0,1,0,0,0
0.5,2.97,0,1,0.99,0,0
0.664,2,0,0,0,0,0
0.501,3,0,1,0,0,0
0.334,1,0,0,0,0,0
0.333,1.01,0,0,1,0.99,0
0.499,2,0,0,0.99,0,0
0.333,1.98,0,0,0,0,0
0.664,2,0.99,0,1,0,0
0.334,1.01,0,0,0,0,0
0.666,2,0,0,1.98,0,0
0.334,2,0,0,0,0,0
0.333,2,0,0,0,0,0
0.5,2,0,0,0.99,0,0
0.499,2,0,0,1,0,0
0.334,2,0,0,0.99,0,0
0.666,3,0,0,0,0,0
0.5,1.01,0,0,0,0,0
0.334,1.98,0,0,1,0,0
0.499,2.97,0,0,0,0,0
0.667,1.01,1,1.98,0,0,0
0.5,2,0,1,0,0,0.99
0.5,1,0,1,0,0,0
0.333,2,0,0,0,0,0
0.667,2.97,0.99,0,0,0,0
0.5,2.02,0,1,0,0,0
0.5,2,0,1,0,0,0
0.499,1.01,0,0.99,0,0,0
0.334,2,0,1,0,0,0
0.333,1.98,0,1,0,0,0
0.5,0,0,1,0.99,0,0
0.333,1.98,0,0,0,0,0
0.333,2.97,0,0.99,0,0,0
0.499,1.01,0.99,0,0,0,0
0.5,2,0,0,0,0.99,0
0.5,2,0,1,0,0,0
0.499,1.98,0,1,0,0,0
0.334,1.01,0,1,0,0,0
0.5,2,0.99,0,0,0,0
0.5,2,0,0.99,0,0,0
0.334,2.97,0,1,0,0,0
0.334,1.01,0,0,0,0,0
0.499,1.01,0,0,0,0,0
0.501,3,0,0.99,0,0,0
0.666,2.97,0,0,0,0,0
0.5,2,0,0,0,0,0
0.334,2,0,0.99,0,0,0
0.5,1.01,0,0,0,0,0
0.334,2,0.99,1,0,0,0
0.333,1.98,0,0,0,0,0
0.499,2,0,1,0,0,0
0.334,2,0.99,0,0,0,0
0.831,2,0,1,0,0,0.99
0.5,3,0,0,0,0.99,0
0.5,2,0,1,0,0,0
0.667,2,0,0,0,0,0
0.334,2.97,0,0,0,0,0
0.5,2,0,0,0,0,0
0.5,2,0,0.99,0,0,0
0.5,3,0,1,0,0,0
0.333,1.98,0,0,0,0,0
0.334,0,0.99,1,0,0,0
0.5,2.97,0,0,0.99,0,0
0.333,1,0,0,0,0,0
0.167,2,0,0,0,0,0
0.664,1.01,0,0.99,0,0,0
0.167,1.98,0,1,0,0,0
0.499,2,0,0.99,0,0,0
0.333,1.01,0,0,0,0,0
0.334,2,0,1,0,0,0
0.5,1,0,1,0,0,0
0.5,2,0,0,0,0,0
0.333,2,0,1,0,0,0
0.333,2,0,0,0,0.99,0
0.5,1.98,0,0,0,0,0
0.334,2,0,0.99,0,0,0
0.499,1.01,0,0,0,0,0.99
0.333,1,1,0,0,0,0
0.334,2.97,0,1,0,0,0
0.833,2,0,0,0,1,0
0.5,1.01,1,0.99,1,0,0.99
0.5,2,0,0,0,0,0
0.167,0,0,0,1,0,0
0.5,2,1.961,0,1,0,0
0.666,2,0,0,0.99,0,0
0.333,2,0,0,0,0,0
0.666,2.97,0,0,1,0,0
0.5,1.01,0,0,0.99,0,0
0.334,2,1,0,0,0.99,0
0.499,2,0,0,0,0,0
0.5,2,0,0,1.98,0,0
0.664,1.98,0,0,0,0,0
0.333,2,0,0,0,0,0
0.5,2,0,0,1,0,0
0.5,2,0,0,0.99,0,0
0.334,1.01,0,0,1,0,0
0.5,2,0,0,0.99,0,0
0.499,2,0.99,0,0,0,0
0.499,1.98,0,0,0,0,0
0.334,2,0,0,1,0,0
0.667,2,1,0,0.99,0,0.99
0.334,3,0,0,0,0,0
0.334,1,0,0,0.99,0,0
0.5,2,0,0,1.01,0,0
0.333,2,0,0,0,0,0
0.5,1.01,0,0,0,0.99,0
0.5,2.97,0,0,0,0,0
0.499,1,0,1,1.961,0,0
0.5,2,0.99,0,0,0,0
0.831,3,0,0,0.99,0,0
0.167,2,0.99,0,0,0,0
0.831,3,0,0,0,0,0
0.667,1.98,0,0,0,0,0
0.334,2.02,0,0,0.99,0,0
0.5,2.97,0,0,1,0,0
0.501,1.01,0.99,0,1,0,0
0.333,2,0,0,0,0,0
0.499,1.98,0,0,0.99,0.99,0
0.664,2,0,0,0,0,0
0.334,1.01,0,0,0.99,0,0
0.333,2,0,0,0,0,0
0.499,2.941,0,0,1,0,0.99
0.499,1.01,0,0,0.99,0,0
0.334,2,0,0,0,0,0
0.667,2.97,0,0,0,0,0
0.5,1.01,0,0,1,0.99,0
0.667,3,1,0,1,0,0
0.5,1.98,0,0,0,0,0.99
0.333,2,0,0,0,0,0
0.5,2,0,0,0.99,0,0
0.499,0,0,0,1,0,0
0.333,2.97,0,0,0,0,0
0.334,2,0.99,0,0,0,0
0.334,1.01,0,0,1,0.99,0
0.333,1,0,0,0,0,0
0.167,0.99,0,0,0,0,0
0.666,1.01,1,0,1,0,0
0.333,2,0,0,1,0,0
0.5,1.98,0,0,0,0,0
0.501,2,0.99,1,0,0.99,0
0.667,3,0,0,0,0,0
0.666,2.97,0,1,0,0,0
0.664,2,0,1,0,0,0
0.501,2,0,1.961,0,0,0
0.334,2,0,0,0,0,0
0.499,1.01,0.99,0.99,0,0,0
0.334,2,1,0,0,0,0
0.334,2,0,0,0,0,0
0.334,2,0,0,0,0,0
0.666,1.01,0.99,1,0,0,0
0.333,2.97,0,0,0,0,0
0.501,1,0,1,0,0,0
0.334,2,0,0,0,0,0
0.499,1.01,0,1,0,0,0
0.5,2.97,0,1,0,0,0
0.501,1.01,0,0,0,0,0
0.499,2,1.961,0,0,0,0
0.333,1,0,1,0.99,0,0
0.499,2,0,0,0,0,0
0.5,2.97,0,1.98,0,0,0
0.333,1,0,0,0,0,0.99
0.167,1.01,0,0,0,0,0
0.666,2,0.99,1,0,0,0
0.333,1.98,0,0.99,0,0,0
0.499,2,0,0,0,0,0
0.334,2,1,1,0,0,0
0.5,1.01,0,0,0,0,0
0.5,2,0.99,0,0,0,0
0.5,2.97,0,0,0,0,0
0.334,1.01,0,1,0,0,0
0.334,1.98,0,0,0,0,0
0.664,2,0,0,0.99,0,0
0.666,1,0,0,0,0,1
0.333,2,0,0,0.99,0,0
0.5,2.97,0,0,0,0,0
0.5,1.01,1,0,0,0,0
0.5,2,0,0,1,0,0
0.333,2,0.99,0,0,0,0
0.5,2,0,0,1,0,0
0.5,1.98,0.99,0,0.99,0,0
0.498,2,0,0,1,0,0
0.5,1.01,0,0,0,0,0
0.334,2.97,0.99,0,0,0,0
0.664,2,0,0,0.99,0,0
0.668,3.96,0,0,1,0,0
0.334,2,0,0,0,0,0
0.664,2,0,0,0,0,0
0.333,0,0.99,0,0.99,0,0
0.167,1,0,0,0,0,0
0.5,2.97,0,0,0,0,0
0.334,1.01,0,0,0,0,0
0.333,1.98,0.99,0,1,0,0
0.5,1.01,0,0,1,0,0
0.499,2.941,0,0,0,0,0
0.334,2,0,0,0.99,0,0
0.667,3,0,0,1,0,0
0.334,1.01,0,0,1,0,0
0.501,2.97,0,0,0,0,0
0.5,1.01,0,0,1,0,0
0.501,2.97,0,0.99,0,0,0
0.167,0,0,0,0.99,0,0
0.499,1.98,0,0,1,0,0.99
0.333,2,0,0,0,0,0
0.333,1,0,0,0,0,0
0.334,2,0,0,0,0,0
0.334,1.01,0,0,0,0,0
0.5,2.97,0,0,1.98,0,0
0.832,2,0,0,0,0,0.99
0.666,2.97,0,0,0,0,0
0.333,1.01,0,0,0,0.99,0
0.334,2,0,0,0,0,0.99
0.167,1.98,0,0,0,0,0
0.5,1.01,0,0,1,0,0.99
0.5,2,0,0,1,0,0
0.334,1.01,0,0,0,0,0
0.333,1.98,0,0,0,0,0
0.334,2,0,0,0,0,0
0.333,1.98,0,0,0.99,0,0
0.334,1.01,0,0,0,0,0
0.499,2,0.99,0,0.99,0,0
0.667,2,0,0,1,0,0
0.333,1.98,0,0,0,0,0
0.5,2,0,0,1.961,0,0
0.5,2,0,0,0,0,0
0.5,1.01,0,0,1,0,0
0.334,2.97,0,0,0.99,0.99,0
0.666,1.01,0,0,0,0.99,1
0.167,1.98,0,0,0.99,0,0
0.333,1.01,0,0,0,0,0
0.499,1,0,0.99,0,0,0
0.5,2,0,0,0,0,0
0.167,2,0,0,0,0,0.99
0.5,1,0.99,0,0.99,0,0
0.666,3,0,0,0,0.99,0
0.334,2,0,0,0,0,0
0.5,2,0,0,0,0,0
0.5,2,0,0,1.98,0,0
0.5,2,0,0,0,0,0
0.499,1.98,0,0,1,0,0
0.5,2.97,0,0,0.99,0,0
0.5,2.02,0,0,1,0,0
0.499,1,0,0,0,0,0
0.167,1,0,0,1,0,0
0.498,0,0,0,0.99,0.99,0
0.333,1.98,0,0,1,0,0
0.499,1.01,0,0,0.99,0,0
0.5,2.97,0,0,0,0,0
0.334,1.01,0,0,0,0,0
0.667,3.96,0,0,0,0,0.99
0.667,2,0.99,0,0,0,0.99
0.666,2.97,0,0,1,0.99,0
0.167,1.01,0,0,0,0,0
0.501,2,0,0,1,0,0.99
0.333,1,0,0,0,0,0
0.667,2,0,0,1,0,0
0.334,2,0,0,1,0,0
0.333,1,0,0,0.99,0,0
0.499,2.97,0.99,0,0,0,0
0.5,1,1,0,1,0,0.99
0.832,2.02,0,0,0,0,0
0.5,1,1,0,0,0.99,0
2.333,2.97,7,1.98,0.99,3.03,1
0.334,1,2,0,0,0,0
0.5,0,1.01,0,0,0,0
0.831,1,1.98,0,0,0,0
0.334,1,2,1,0,0,0
0.666,1.98,2,0,0,0,0
0.667,0,3,0,0,0,0
0.5,1.98,2,0,0,0,0
0.333,0,1.98,0,0,0,0
0.334,0.99,1.01,0,0,0,0
0.499,0,2,0,0,0,0
0.333,0.99,1.98,0,0,0,0
0.334,0,1.01,0,0,0.99,0
0.5,0,2.97,0.99,0,0,0
0.334,0,2,0,0,0,0
0.499,1,1.01,0,0,0,0
0.333,0,2,0,0,0,0
0.333,0,1.01,0,0,0,0
0.667,1.98,2.97,0,0,0,0
0.666,0,2,0,0.99,0,0
0.501,0.99,3,0,0,0,0
0.334,0,1.01,0,0,0,0.99
0.333,0,2.97,0,0,0,0
0.333,0.99,0,0,0,0.99,0
0.666,1,2,0,0,0,0
0.334,0,2,0,0,0,0.99
0.5,1,2.97,0,0,0,0
0.5,0,1.01,0.99,0,0,0
0.501,0,2.02,0,0,0.99,0
0.5,0,3,0,0,1,0
0.998,0,2,0,0,2,0
0.5,0,2.02,0,0,0,0
0.334,0,2.97,0,0,0,0
0.167,0,1.98,0,0,1,0
0.333,0,1.01,0,0,0,0
0.501,0,3,0,0,0.99,0
0.499,0,1.98,0,0,0,0
0.333,0,2,0,0,0,0
0.334,0,2,0,0,0,0
0.333,0,1,0,0,0,0
0.666,0,2.97,0,0,0.99,0
0.5,0,2.02,0,0,1,0
0.334,0,1.01,0,0,1.98,0
0.5,0,3.922,1,0,0,0
0.666,0,2.97,0,0,0,0
0.5,0,1.01,0,0,0,0
0.499,0,2.97,0,0,1.98,0
0.5,0,2.97,0,0,0,0
0.5,0,1.01,0,0,1.98,0.99
0.499,0,1.01,0,0,0,0
0.333,0,2.941,0,0,0,0
0.333,0,1.01,0,0,0,0
0.499,0,2,0,0,0,0
0.167,0,2,0,0,1.98,0
0.666,0,1,0,0,0.99,0
0.167,0,2,0,0,0,0
0.5,0,2,0,0,0,0
0.666,0,1.98,0,0.99,1,0
0.503,0,1.02,0,0,1,1.01
0.501,0.99,2,0,0,0,0
0.5,0,2.97,0,0,0,1
0.499,0,2,0,0,0,0
0.833,1,2.02,0,0,0,1.98
0.499,0,2.97,0,0,0,0
0.334,0,1,0,0,0,0
0.499,0,2,0,0,0,1
0.334,0,1.01,0,0,0,0.99
0.499,0,2.97,0,0,0,0
0.5,0,2,0,0,0,1
0.663,0.99,1,0,0,0,0.99
0.334,0,1.01,0,0,0,0
0.333,0,2,0,0,0,1
0.5,0,1.98,0.99,0,0,0
0.5,0,3,0,0,0,0
0.5,0,1.01,0,0,0,0.99
0.5,0,2.97,0,0,0,0
0.334,0,2.02,0,0,0,1
0.501,0,2,0,0,0,0.99
0.667,0,2.97,0,0,0,1
0.333,0,2.02,0,0,0,0
0.501,0,2.97,0,0,0,0
0.333,0,2,0,0,0,0
0.333,0,1.01,0,0,0,0.99
0.5,0,2,0,0,0,0
0.667,0,2.97,0.99,0,0,1
0.499,0.99,3.922,0,0,0,0
0.1,0,0,0,0,0,1
0.5,0,2,0,0,0,0
0.5,0.99,1.01,0,0,0,1
0.831,0,3,0,0.99,0,0.99
0.501,1,0,2,0.99,0,1
0.666,0.99,0,2.97,0,0,0
0.5,0,0.99,2,0,0,0
0.333,0,0,1,0,0,0
0.333,0.99,0,1.01,0,0,0
0.5,1,0,2.97,0,0,0
0.334,0,0,1.98,0,0,0
0.333,1,0,1.01,0,0,0
0.333,0,0,1.98,0,0,0.99
0.666,1,0,2,0,0,0
0.666,1,0,2,0,0.99,0
0.5,1,0,1.98,0,0,0
0.667,0,0,3,0,0,0
0.333,1,0,2,0,0,0
0.334,1.98,0,1.98,0,0,0
0.499,0,0,1.01,0,0,0
0.167,0,0,2,0,0,0
0.666,0,0,1,0,0.99,0
0.5,1,0,2,0,0,0
0.334,0,0,2,0,0,0
0.5,1,0,2,0,0,0
0.333,0,0,1.98,0,0,0
0.5,1.98,0,2,0,0,0
0.334,0,0.99,1.01,0,0,0
0.666,1,0,1.98,0,0,0
0.666,1,0,3,0,0,0
0.334,0,0,2.97,0,0,0
0.499,0,0,2,0,0,0
1.167,0,0,3,2.02,0,0
0.501,0,1,0,1.98,0,0
0.333,0,0,0,2,0.99,0.99
0.5,0,0,0,1.01,1.98,0
0.333,0,0,0,1.98,0,0
0.5,0.99,1,0,2,0,0
0.499,0,0,0,1,0,0
0.333,0,0,0,2,1,0
0.5,0,0,0,2,0,0
0.501,0,0,0,3,0,0
0.5,0,0,0,2,0.99,0
0.5,0,0,0,2.97,0,0
0.666,0,0.99,0,2.97,0,0
0.333,0,0,0,1.01,1.98,0
0.832,0.99,0,0,4,0,0
0.334,0,0,0,1.01,0,0
